dt,Open,High,Low,Close,Volume
2024-02-28,4.46,4.5,4.38,4.46,231075058.0
2024-02-29,4.45,4.48,4.43,4.47,177942425.0
2024-03-01,4.47,4.5,4.44,4.48,188682830.0
2024-03-04,4.47,4.54,4.45,4.51,192842250.0
2024-03-05,4.51,4.61,4.51,4.6,207707420.0
2024-03-06,4.6,4.63,4.54,4.55,170246452.0
2024-03-07,4.55,4.58,4.53,4.57,141901702.0
2024-03-08,4.56,4.58,4.53,4.55,117178156.0
2024-03-11,4.55,4.56,4.5,4.51,171416127.0
2024-03-12,4.51,4.51,4.39,4.39,257246315.0
2024-03-13,4.39,4.4,4.35,4.36,195789334.0
2024-03-14,4.35,4.41,4.34,4.37,162453962.0
2024-03-15,4.37,4.4,4.35,4.35,129543243.0
2024-03-18,4.35,4.36,4.3,4.35,176963572.0
2024-03-19,4.34,4.34,4.29,4.29,166392738.0
2024-03-20,4.28,4.38,4.27,4.35,158331753.0
2024-03-21,4.36,4.42,4.35,4.37,173950282.0
2024-03-22,4.38,4.41,4.35,4.39,155670272.0
2024-03-25,4.39,4.42,4.36,4.4,141982701.0
2024-03-26,4.41,4.44,4.37,4.44,158314805.0
2024-03-27,4.44,4.53,4.43,4.49,166417009.0
2024-03-28,4.48,4.49,4.37,4.38,219075156.0
2024-03-29,4.37,4.45,4.36,4.4,168797456.0
2024-04-01,4.41,4.47,4.39,4.46,180010859.0
2024-04-02,4.47,4.51,4.45,4.5,130503433.0
2024-04-03,4.49,4.52,4.46,4.48,131281585.0
2024-04-08,4.47,4.55,4.44,4.53,180091455.0
2024-04-09,4.53,4.57,4.47,4.49,164582852.0
2024-04-10,4.48,4.53,4.48,4.5,138645132.0
2024-04-11,4.5,4.51,4.46,4.48,117529510.0
2024-04-12,4.48,4.51,4.45,4.49,157180391.0
2024-04-15,4.49,4.59,4.48,4.59,225622080.0
2024-04-16,4.58,4.65,4.55,4.64,243578220.0
2024-04-17,4.62,4.69,4.55,4.66,243918366.0
2024-04-18,4.65,4.73,4.64,4.69,260096872.0
2024-04-19,4.69,4.74,4.68,4.72,150963300.0
2024-04-22,4.74,4.78,4.65,4.66,201102713.0
2024-04-23,4.66,4.72,4.62,4.66,202561503.0
2024-04-24,4.66,4.68,4.62,4.63,132581646.0
2024-04-25,4.63,4.66,4.6,4.65,164718824.0
2024-04-26,4.65,4.68,4.55,4.56,257369376.0
2024-04-29,4.55,4.6,4.53,4.57,211116619.0
2024-04-30,4.56,4.61,4.54,4.59,192288273.0
2024-05-06,4.61,4.62,4.47,4.48,394654586.0
2024-05-07,4.48,4.49,4.42,4.48,242697714.0
2024-05-08,4.48,4.53,4.48,4.51,181812721.0
2024-05-09,4.53,4.53,4.46,4.47,168154498.0
2024-05-10,4.47,4.5,4.45,4.47,164434931.0
2024-05-13,4.47,4.48,4.43,4.46,166800111.0
2024-05-14,4.46,4.47,4.42,4.42,168048987.0
2024-05-15,4.42,4.46,4.42,4.44,126861111.0
2024-05-16,4.44,4.48,4.42,4.47,159200943.0
2024-05-17,4.47,4.49,4.45,4.49,154369929.0
2024-05-20,4.49,4.54,4.47,4.47,203389961.0
2024-05-21,4.47,4.51,4.45,4.51,168482143.0
2024-05-22,4.51,4.54,4.49,4.53,141491366.0
2024-05-23,4.53,4.54,4.49,4.52,154854933.0
2024-05-24,4.51,4.53,4.48,4.48,136877247.0
2024-05-27,4.49,4.52,4.48,4.51,137485256.0
2024-05-28,4.51,4.52,4.47,4.48,163078102.0
2024-05-29,4.47,4.48,4.43,4.45,187756598.0
2024-05-30,4.44,4.47,4.4,4.41,179812217.0
2024-05-31,4.41,4.45,4.41,4.44,134737239.0
2024-06-03,4.44,4.46,4.41,4.44,141784758.0
2024-06-04,4.44,4.45,4.43,4.44,92280860.0
2024-06-05,4.44,4.46,4.42,4.45,109343236.0
2024-06-06,4.44,4.47,4.44,4.45,147063016.0
2024-06-07,4.45,4.53,4.44,4.53,249526464.0
2024-06-11,4.53,4.56,4.46,4.46,209145139.0
2024-06-12,4.46,4.46,4.38,4.41,198311460.0
2024-06-13,4.41,4.45,4.4,4.45,124257637.0
2024-06-14,4.45,4.49,4.43,4.48,170373186.0
2024-06-17,4.48,4.48,4.42,4.43,138062959.0
2024-06-18,4.43,4.45,4.4,4.44,108895102.0
2024-06-19,4.44,4.49,4.43,4.48,158838448.0
2024-06-20,4.48,4.5,4.46,4.49,108144373.0
2024-06-21,4.49,4.51,4.46,4.47,130423465.0
2024-06-24,4.48,4.5,4.46,4.49,148737176.0
2024-06-25,4.49,4.53,4.48,4.52,202776979.0
2024-06-26,4.51,4.58,4.51,4.55,184573342.0
2024-06-27,4.55,4.63,4.54,4.61,226128197.0
2024-06-28,4.61,4.63,4.59,4.62,162223187.0
2024-07-01,4.62,4.7,4.6,4.67,195508252.0
2024-07-02,4.67,4.76,4.66,4.76,224677163.0
2024-07-03,4.76,4.79,4.67,4.71,215707951.0
2024-07-04,4.71,4.75,4.7,4.74,146257032.0
2024-07-05,4.74,4.75,4.62,4.63,224365975.0
2024-07-08,4.64,4.71,4.62,4.69,194208720.0
2024-07-09,4.69,4.75,4.66,4.74,175552680.0
2024-07-10,4.74,4.78,4.73,4.75,137590833.0
2024-07-11,4.75,4.76,4.67,4.7,215789636.0
2024-07-12,4.69,4.79,4.68,4.77,207327456.0
2024-07-15,4.77,4.87,4.76,4.85,219146122.0
2024-07-16,4.87,4.97,4.84,4.88,333215812.0
2024-07-17,4.65,4.68,4.61,4.66,282409959.0
2024-07-18,4.66,4.67,4.61,4.66,190394576.0
2024-07-19,4.66,4.68,4.6,4.67,213419778.0
2024-07-22,4.65,4.67,4.6,4.65,180067070.0
2024-07-23,4.64,4.81,4.63,4.76,280630309.0
2024-07-24,4.74,4.8,4.73,4.76,200928699.0
2024-07-25,4.75,4.78,4.66,4.73,200097004.0
2024-07-26,4.73,4.73,4.58,4.63,240079585.0
2024-07-29,4.65,4.76,4.57,4.74,226429707.0
2024-07-30,4.75,4.78,4.72,4.77,158416497.0
2024-07-31,4.78,4.78,4.66,4.66,239307440.0
2024-08-01,4.66,4.74,4.6,4.69,174642792.0
2024-08-02,4.69,4.74,4.66,4.7,138897781.0
2024-08-05,4.7,4.72,4.64,4.67,167968404.0
2024-08-06,4.66,4.68,4.58,4.61,178945901.0
2024-08-07,4.61,4.66,4.59,4.62,141953511.0
2024-08-08,4.63,4.65,4.61,4.62,73465905.0
2024-08-09,4.62,4.65,4.6,4.63,96115932.0
2024-08-12,4.63,4.68,4.62,4.66,102727927.0
2024-08-13,4.65,4.72,4.64,4.7,149191970.0
2024-08-14,4.7,4.73,4.69,4.72,94814228.0
2024-08-15,4.72,4.76,4.71,4.75,129166405.0
2024-08-16,4.75,4.82,4.74,4.81,153312967.0
2024-08-19,4.81,4.93,4.79,4.92,192969469.0
2024-08-20,4.93,4.97,4.88,4.96,182475890.0
2024-08-21,4.95,4.97,4.87,4.95,140557753.0
2024-08-22,4.95,5.09,4.94,5.07,214650766.0
2024-08-23,5.07,5.09,5.0,5.08,152449886.0
2024-08-26,5.06,5.08,5.0,5.08,137483202.0
2024-08-27,5.07,5.17,5.06,5.17,187745937.0
2024-08-28,5.16,5.2,5.08,5.12,206616031.0
2024-08-29,5.11,5.12,4.89,4.91,297435772.0
2024-08-30,4.91,4.96,4.79,4.79,378075167.0
2024-09-02,4.77,4.93,4.73,4.9,264042411.0
2024-09-03,4.88,4.9,4.71,4.76,243637889.0
2024-09-04,4.74,4.8,4.71,4.74,153994793.0
2024-09-05,4.74,4.77,4.65,4.71,170267229.0
2024-09-06,4.71,4.8,4.71,4.72,110378260.0
2024-09-09,4.74,4.74,4.62,4.68,132881462.0
2024-09-10,4.7,4.81,4.69,4.8,194804893.0
2024-09-11,4.78,4.79,4.62,4.63,196461878.0
2024-09-12,4.62,4.66,4.58,4.63,135614509.0
2024-09-13,4.65,4.67,4.55,4.58,147627671.0
2024-09-18,4.6,4.66,4.59,4.65,119022612.0
2024-09-19,4.66,4.68,4.58,4.61,151005209.0
2024-09-20,4.6,4.65,4.57,4.64,163674263.0
2024-09-23,4.63,4.71,4.6,4.69,129778378.0
2024-09-24,4.72,4.9,4.7,4.9,266090547.0
2024-09-25,4.98,5.09,4.82,4.9,304060722.0
2024-09-26,4.9,5.0,4.87,4.99,294366626.0
2024-09-27,5.03,5.05,4.83,4.87,306440305.0
2024-09-30,4.86,5.09,4.75,5.0,802777316.0
2024-10-08,5.3,5.4,4.92,4.97,832929630.0
2024-10-09,4.95,4.98,4.8,4.81,575567867.0
2024-10-10,4.84,5.1,4.83,5.01,563798117.0
2024-10-11,5.03,5.14,4.95,5.02,334033665.0
2024-10-14,5.07,5.18,5.06,5.14,401207274.0
2024-10-15,5.12,5.13,5.01,5.02,270654116.0
2024-10-16,5.03,5.14,4.99,5.1,288884026.0
2024-10-17,5.1,5.14,5.05,5.05,188988781.0
2024-10-18,5.06,5.09,4.94,5.05,289552972.0
2024-10-21,5.05,5.05,4.93,4.95,282232187.0
2024-10-22,4.95,5.0,4.92,4.94,202407869.0
2024-10-23,4.95,4.96,4.92,4.96,170825071.0
2024-10-24,4.94,4.99,4.92,4.95,134299060.0
2024-10-25,4.94,4.95,4.9,4.91,168068154.0
2024-10-28,4.91,4.91,4.85,4.88,163470330.0
2024-10-29,4.88,4.92,4.86,4.9,161951359.0
2024-10-30,4.89,4.91,4.83,4.83,156696795.0
2024-10-31,4.84,4.86,4.81,4.82,166940804.0
2024-11-01,4.83,4.9,4.82,4.88,189850017.0
2024-11-04,4.89,4.9,4.81,4.89,144145567.0
2024-11-05,4.88,4.91,4.86,4.91,179576987.0
2024-11-06,4.91,4.91,4.87,4.89,149623782.0
2024-11-07,4.88,4.93,4.87,4.92,196967798.0
2024-11-08,4.93,4.94,4.85,4.86,247878143.0
2024-11-11,4.84,4.84,4.8,4.81,226469237.0
2024-11-12,4.81,4.85,4.79,4.79,176540327.0
2024-11-13,4.79,4.83,4.78,4.82,139841111.0
2024-11-14,4.8,4.86,4.78,4.84,222994987.0
2024-11-15,4.83,4.9,4.79,4.86,269925729.0
2024-11-18,4.88,5.03,4.88,5.0,437119030.0
2024-11-19,5.01,5.05,4.91,4.98,254357724.0
2024-11-20,4.98,5.0,4.94,4.96,169515945.0
2024-11-21,4.95,4.98,4.94,4.96,105766610.0
2024-11-22,4.96,4.98,4.91,4.91,158013531.0
2024-11-25,4.92,4.97,4.9,4.91,171404001.0
2024-11-26,4.91,5.0,4.88,4.99,197268844.0
2024-11-27,4.98,5.05,4.98,5.04,230333881.0
2024-11-28,5.02,5.06,5.0,5.03,140185864.0
2024-11-29,5.04,5.1,5.01,5.01,200863223.0
2024-12-02,5.01,5.02,4.96,5.01,168268882.0
2024-12-03,5.01,5.1,4.99,5.09,230857576.0
2024-12-04,5.08,5.12,5.06,5.11,165667032.0
2024-12-05,5.09,5.15,5.08,5.08,141108448.0
2024-12-06,5.08,5.14,5.07,5.1,224396113.0
2024-12-09,5.1,5.17,5.07,5.15,209392732.0
2024-12-10,5.19,5.24,5.13,5.21,222780831.0
2024-12-11,5.21,5.25,5.13,5.13,191518646.0
2024-12-12,5.14,5.21,5.12,5.2,184378062.0
2024-12-13,5.19,5.22,5.14,5.18,223783449.0
2024-12-16,5.19,5.3,5.19,5.26,234519846.0
2024-12-17,5.27,5.32,5.25,5.28,182663784.0
2024-12-18,5.28,5.34,5.25,5.28,202979922.0
2024-12-19,5.27,5.3,5.2,5.23,200749652.0
2024-12-20,5.24,5.31,5.24,5.26,167005976.0
2024-12-23,5.26,5.4,5.25,5.36,259772763.0
2024-12-24,5.38,5.44,5.34,5.43,210874090.0
2024-12-25,5.43,5.59,5.42,5.51,265533328.0
2024-12-26,5.51,5.53,5.39,5.5,236688016.0
2024-12-27,5.49,5.54,5.36,5.48,210912165.0
2024-12-30,5.46,5.54,5.45,5.53,199378103.0
2024-12-31,5.52,5.59,5.5,5.51,243872790.0
2025-01-02,5.51,5.56,5.33,5.37,267809557.0
2025-01-03,5.37,5.4,5.26,5.35,230171636.0
2025-01-06,5.35,5.41,5.21,5.39,228566588.0
2025-01-07,5.39,5.48,5.34,5.46,185805202.0
2025-01-08,5.46,5.56,5.43,5.52,225653497.0
2025-01-09,5.51,5.52,5.41,5.46,164478106.0
2025-01-10,5.47,5.48,5.37,5.45,164200862.0
2025-01-13,5.41,5.45,5.3,5.35,185774136.0
2025-01-14,5.36,5.44,5.35,5.43,157752823.0
2025-01-15,5.43,5.55,5.41,5.45,196107779.0
2025-01-16,5.47,5.5,5.42,5.48,129091334.0
2025-01-17,5.48,5.51,5.44,5.45,126339765.0
2025-01-20,5.46,5.47,5.4,5.41,131338078.0
2025-01-21,5.42,5.44,5.36,5.41,121086315.0
2025-01-22,5.42,5.42,5.3,5.31,174116676.0
2025-01-23,5.24,5.35,5.22,5.34,245875728.0
2025-01-24,5.34,5.36,5.26,5.31,139969769.0
2025-01-27,5.32,5.49,5.32,5.45,231212281.0
2025-02-05,5.46,5.47,5.31,5.32,215563787.0
2025-02-06,5.33,5.36,5.27,5.3,163336514.0
2025-02-07,5.3,5.3,5.24,5.28,201406010.0
2025-02-10,5.27,5.31,5.25,5.27,153186638.0
2025-02-11,5.28,5.38,5.27,5.38,207721547.0
2025-02-12,5.38,5.42,5.33,5.4,150845246.0
2025-02-13,5.38,5.44,5.37,5.41,148043097.0
2025-02-14,5.41,5.43,5.36,5.41,150428836.0
2025-02-17,5.42,5.45,5.36,5.44,151483442.0
2025-02-18,5.42,5.58,5.42,5.56,249119083.0
2025-02-19,5.53,5.6,5.51,5.53,173347644.0
2025-02-20,5.52,5.58,5.51,5.55,145796170.0
2025-02-21,5.55,5.56,5.45,5.46,245166766.0
2025-02-24,5.46,5.5,5.39,5.41,237696873.0
2025-02-25,5.42,5.44,5.33,5.36,252435870.0
2025-02-26,5.35,5.42,5.34,5.41,176546311.0
2025-02-27,5.4,5.45,5.34,5.43,218928330.0
2025-02-28,5.42,5.47,5.4,5.4,204479024.0
2025-03-03,5.41,5.44,5.32,5.42,242406622.0
2025-03-04,5.41,5.44,5.37,5.38,149783096.0
2025-03-05,5.38,5.49,5.36,5.47,251576463.0
2025-03-06,5.46,5.47,5.4,5.44,168412612.0
2025-03-07,5.44,5.46,5.41,5.41,135260626.0
2025-03-10,5.41,5.42,5.35,5.37,158931477.0
2025-03-11,5.36,5.39,5.34,5.39,163293737.0
2025-03-12,5.37,5.38,5.33,5.33,145097499.0
2025-03-13,5.33,5.36,5.32,5.33,146099309.0
2025-03-14,5.34,5.38,5.32,5.36,190656542.0
2025-03-17,5.36,5.39,5.34,5.37,150743956.0
2025-03-18,5.38,5.39,5.34,5.37,145667303.0
2025-03-19,5.38,5.44,5.36,5.43,198275317.0
2025-03-20,5.43,5.46,5.38,5.42,130824618.0
2025-03-21,5.41,5.44,5.35,5.36,159260550.0
2025-03-24,5.36,5.43,5.36,5.4,166988160.0
2025-03-25,5.4,5.48,5.39,5.48,180797800.0
2025-03-26,5.47,5.5,5.43,5.48,128176226.0
2025-03-27,5.47,5.53,5.44,5.53,169445477.0
2025-03-28,5.53,5.53,5.49,5.5,126474061.0
2025-03-31,5.54,5.64,5.46,5.6,303957309.0
2025-04-01,5.6,5.63,5.5,5.52,212101278.0
2025-04-02,5.5,5.61,5.5,5.59,160078866.0
2025-04-03,5.55,5.66,5.55,5.66,168446174.0
2025-04-07,5.58,5.63,5.29,5.44,458647782.0
2025-04-08,5.4,5.49,5.38,5.47,383322869.0
2025-04-09,5.45,5.49,5.38,5.41,330911112.0
2025-04-10,5.43,5.43,5.36,5.38,298046130.0
2025-04-11,5.39,5.42,5.36,5.42,216407770.0
2025-04-14,5.42,5.5,5.4,5.48,233699989.0
2025-04-15,5.47,5.6,5.47,5.58,243186757.0
2025-04-16,5.58,5.66,5.55,5.66,296744007.0
2025-04-17,5.65,5.66,5.57,5.66,174213725.0
2025-04-18,5.64,5.72,5.64,5.68,174302581.0
2025-04-21,5.68,5.82,5.62,5.63,242958231.0
2025-04-22,5.65,5.76,5.64,5.73,227208582.0
2025-04-23,5.74,5.77,5.68,5.71,167061618.0
2025-04-24,5.71,5.84,5.71,5.83,248785040.0
2025-04-25,5.75,5.76,5.63,5.66,276692793.0
2025-04-28,5.67,5.74,5.66,5.71,213439000.0
2025-04-29,5.72,5.74,5.67,5.7,147505971.0
2025-04-30,5.68,5.7,5.51,5.53,311040633.0
2025-05-06,5.55,5.55,5.45,5.49,249548738.0
2025-05-07,5.52,5.63,5.47,5.62,320530177.0
2025-05-08,5.6,5.66,5.59,5.6,176393322.0
2025-05-09,5.6,5.69,5.59,5.65,207561737.0
2025-05-12,5.65,5.67,5.57,5.63,244170300.0
2025-05-13,5.63,5.69,5.58,5.67,217997893.0
2025-05-14,5.65,5.72,5.63,5.68,223524206.0
2025-05-15,5.69,5.73,5.66,5.67,186326214.0
2025-05-16,5.67,5.69,5.59,5.63,247433118.0
2025-05-19,5.63,5.66,5.61,5.61,152971400.0
2025-05-20,5.62,5.65,5.58,5.61,153014691.0
2025-05-21,5.61,5.65,5.58,5.62,162050690.0
2025-05-22,5.62,5.65,5.59,5.63,140499886.0
2025-05-23,5.63,5.65,5.57,5.57,184644033.0
2025-05-26,5.57,5.58,5.5,5.51,194368669.0
2025-05-27,5.52,5.58,5.52,5.56,158193716.0
2025-05-28,5.57,5.58,5.52,5.53,123481251.0
2025-05-29,5.53,5.54,5.49,5.51,150073548.0
2025-05-30,5.51,5.55,5.49,5.52,200600668.0
2025-06-03,5.49,5.54,5.45,5.52,329020980.0
2025-06-04,5.51,5.52,5.49,5.5,165346701.0
2025-06-05,5.5,5.51,5.46,5.47,260660423.0
2025-06-06,5.47,5.49,5.43,5.45,264957838.0
2025-06-09,5.44,5.46,5.41,5.43,251250343.0
2025-06-10,5.42,5.49,5.41,5.45,365049947.0
2025-06-11,5.44,5.45,5.41,5.43,250389273.0
2025-06-12,5.43,5.44,5.4,5.43,271815121.0
2025-06-13,5.42,5.43,5.33,5.34,754649769.0
2025-06-16,5.32,5.38,5.27,5.38,493267087.0
2025-06-17,5.36,5.4,5.36,5.37,258076622.0
2025-06-18,5.37,5.5,5.35,5.5,536191732.0
2025-06-19,5.49,5.56,5.47,5.54,400249737.0
2025-06-20,5.54,5.6,5.52,5.59,364407001.0
2025-06-23,5.58,5.69,5.55,5.66,466957263.0
2025-06-24,5.65,5.71,5.6,5.71,491050567.0
2025-06-25,5.68,5.81,5.66,5.77,460033118.0
2025-06-26,5.77,5.82,5.74,5.8,319389308.0
2025-06-27,5.79,5.8,5.6,5.6,495485241.0
2025-06-30,5.59,5.63,5.55,5.62,250450904.0
2025-07-01,5.62,5.71,5.6,5.65,289554367.0
2025-07-02,5.66,5.69,5.64,5.65,188164494.0
2025-07-03,5.64,5.67,5.6,5.62,232805790.0
2025-07-04,5.61,5.72,5.61,5.7,296586243.0
2025-07-07,5.7,5.74,5.67,5.73,187733270.0
2025-07-08,5.72,5.75,5.69,5.71,180105836.0
2025-07-09,5.72,5.82,5.7,5.78,349282652.0
2025-07-10,5.79,5.88,5.78,5.82,280153969.0
2025-07-11,5.83,5.9,5.69,5.69,504311475.0
2025-07-14,5.7,5.84,5.7,5.75,346442959.0
2025-07-15,5.77,5.79,5.7,5.7,210816761.0
2025-07-16,5.7,5.73,5.66,5.71,221504972.0
2025-07-17,5.71,5.73,5.66,5.67,176157307.0
2025-07-18,5.67,5.72,5.64,5.69,182781300.0
2025-07-21,5.69,5.71,5.63,5.65,245163731.0
2025-07-22,5.64,5.65,5.55,5.58,391331218.0
2025-07-23,5.56,5.68,5.56,5.63,382041039.0
2025-07-24,5.64,5.66,5.56,5.56,346870297.0
2025-07-25,5.56,5.59,5.52,5.53,251028330.0
2025-07-28,5.54,5.57,5.52,5.53,212506390.0
2025-07-29,5.55,5.57,5.49,5.49,245627577.0
2025-07-30,5.49,5.57,5.47,5.53,304303859.0
2025-07-31,5.53,5.57,5.45,5.55,372210578.0
2025-08-01,5.54,5.57,5.5,5.55,281524660.0
2025-08-04,5.54,5.63,5.53,5.58,328229275.0
2025-08-05,5.57,5.66,5.55,5.65,320884233.0
2025-08-06,5.65,5.68,5.62,5.66,242262223.0
2025-08-07,5.66,5.72,5.62,5.72,303145272.0
2025-08-08,5.71,5.74,5.67,5.67,232362471.0
2025-08-11,5.67,5.68,5.59,5.62,258600591.0
2025-08-12,5.62,5.68,5.61,5.66,246479482.0
2025-08-13,5.66,5.69,5.58,5.58,346875028.0
2025-08-14,5.58,5.62,5.56,5.57,229218033.0
2025-08-15,5.58,5.58,5.42,5.45,640922934.0
2025-08-18,5.44,5.46,5.4,5.45,350600992.0
2025-08-19,5.45,5.59,5.44,5.56,440087113.0
2025-08-20,5.57,5.73,5.56,5.67,584579983.0
2025-08-21,5.68,5.73,5.62,5.71,397331141.0
2025-08-22,5.71,5.72,5.64,5.7,329347195.0
2025-08-25,5.69,5.7,5.64,5.68,316309791.0
2025-08-26,5.67,5.7,5.65,5.66,221798355.0
2025-08-27,5.65,5.66,5.55,5.55,286151287.0
2025-08-28,5.55,5.58,5.5,5.53,298504312.0
2025-08-29,5.54,5.63,5.51,5.52,339758294.0
2025-09-01,5.53,5.58,5.49,5.52,340603008.0
2025-09-02,5.52,5.63,5.5,5.63,450040823.0
2025-09-03,5.63,5.63,5.52,5.55,332681361.0
2025-09-04,5.52,5.65,5.41,5.62,652994405.0
2025-09-05,5.59,5.59,5.5,5.52,367034920.0
2025-09-08,5.5,5.53,5.46,5.47,326458380.0
2025-09-09,5.47,5.51,5.46,5.48,200436850.0
2025-09-10,5.48,5.5,5.45,5.49,222658547.0
2025-09-11,5.48,5.54,5.44,5.5,410841315.0
2025-09-12,5.49,5.53,5.48,5.48,282750254.0
2025-09-15,5.48,5.5,5.45,5.46,233596095.0
2025-09-16,5.46,5.47,5.4,5.41,319359139.0
2025-09-17,5.42,5.43,5.36,5.4,242599692.0
2025-09-18,5.41,5.41,5.29,5.3,338132545.0
2025-09-19,5.29,5.3,5.2,5.29,320561590.0
2025-09-22,5.27,5.3,5.21,5.21,196640163.0
2025-09-23,5.19,5.35,5.16,5.3,454593090.0
2025-09-24,5.29,5.37,5.27,5.28,326623672.0
2025-09-25,5.27,5.28,5.21,5.24,244371841.0
2025-09-26,5.23,5.27,5.2,5.24,179661578.0
2025-09-29,5.24,5.24,5.16,5.2,291778846.0
2025-09-30,5.19,5.21,5.16,5.18,192134770.0
2025-10-09,5.18,5.23,5.13,5.23,268985454.0
2025-10-10,5.22,5.28,5.21,5.23,240980260.0
2025-10-13,5.21,5.25,5.15,5.2,302141116.0
2025-10-14,5.19,5.29,5.16,5.28,386101133.0
2025-10-15,5.28,5.31,5.24,5.28,292244320.0
2025-10-16,5.28,5.4,5.27,5.38,407723467.0
2025-10-17,5.38,5.43,5.33,5.34,309618125.0
2025-10-20,5.32,5.39,5.24,5.36,333580272.0
2025-10-21,5.35,5.4,5.33,5.39,261947823.0
2025-10-22,5.39,5.47,5.38,5.46,336587708.0
2025-10-23,5.46,5.52,5.43,5.49,377882229.0
2025-10-24,5.47,5.57,5.44,5.53,431725622.0
2025-10-27,5.51,5.64,5.46,5.59,441059535.0
2025-10-28,5.59,5.63,5.54,5.6,299608198.0
2025-10-29,5.6,5.67,5.56,5.6,395088198.0
2025-10-30,5.6,5.72,5.59,5.65,462552172.0
2025-10-31,5.66,5.67,5.49,5.61,488445593.0
2025-11-03,5.59,5.71,5.59,5.68,407451801.0
2025-11-04,5.68,5.75,5.67,5.73,408813179.0
2025-11-05,5.72,5.75,5.66,5.69,248713659.0
2025-11-06,5.67,5.7,5.64,5.66,211273435.0
2025-11-07,5.66,5.72,5.63,5.64,223737787.0
2025-11-10,5.63,5.67,5.6,5.66,174406315.0
2025-11-11,5.65,5.69,5.63,5.68,162552677.0
2025-11-12,5.69,5.82,5.68,5.76,400963641.0
2025-11-13,5.77,5.81,5.66,5.74,304440399.0
2025-11-14,5.74,5.88,5.73,5.82,383146386.0
2025-11-17,5.82,5.83,5.69,5.77,293560745.0
2025-11-18,5.74,5.82,5.71,5.78,232418530.0
2025-11-19,5.79,6.0,5.78,6.0,568942724.0
2025-11-20,5.99,6.33,5.96,6.24,723204709.0
2025-11-21,6.23,6.39,6.23,6.29,680700731.0
2025-11-24,6.29,6.33,6.14,6.17,619916667.0
2025-11-25,6.15,6.29,6.09,6.26,435450435.0
2025-11-26,6.26,6.31,6.11,6.15,414893159.0
2025-11-27,6.13,6.17,6.06,6.17,342024226.0
2025-11-28,6.15,6.15,6.04,6.07,360117873.0
2025-12-01,6.06,6.1,6.03,6.07,306503056.0
2025-12-02,6.07,6.1,5.98,6.06,253389110.0
2025-12-03,6.04,6.08,5.92,5.94,322553176.0
2025-12-04,5.95,5.96,5.86,5.88,249983311.0
2025-12-05,5.88,5.9,5.77,5.81,320717371.0
2025-12-08,5.81,5.87,5.77,5.83,306472964.0
2025-12-09,5.81,5.87,5.79,5.84,250922698.0
2025-12-10,5.83,5.85,5.73,5.75,283999891.0
2025-12-11,5.66,5.71,5.64,5.71,252725841.0
2025-12-12,5.7,5.71,5.58,5.59,356392585.0
2025-12-15,5.59,5.64,5.58,5.61,201936140.0
2025-12-16,5.6,5.62,5.55,5.59,221626997.0
2025-12-17,5.58,5.66,5.56,5.61,251701089.0
2025-12-18,5.61,5.71,5.58,5.7,287964556.0
2025-12-19,5.69,5.69,5.63,5.66,239860297.0
2025-12-22,5.65,5.67,5.61,5.67,166517602.0
2025-12-23,5.66,5.71,5.63,5.7,260633092.0
2025-12-24,5.7,5.73,5.66,5.67,184149763.0
2025-12-25,5.66,5.71,5.63,5.65,226869010.0
2025-12-26,5.65,5.65,5.6,5.61,154495518.0
2025-12-29,5.61,5.68,5.59,5.68,252761075.0
2025-12-30,5.66,5.7,5.61,5.67,236688700.0
2025-12-31,5.66,5.76,5.66,5.73,302369271.0
2026-01-05,5.73,5.76,5.64,5.67,346197426.0
2026-01-06,5.67,5.67,5.55,5.59,560642836.0
2026-01-07,5.58,5.6,5.55,5.56,274475697.0
2026-01-08,5.56,5.56,5.48,5.52,316687204.0
2026-01-09,5.51,5.52,5.46,5.49,227623324.0
2026-01-12,5.47,5.54,5.44,5.53,261567452.0
2026-01-13,5.52,5.61,5.52,5.55,353767323.0
2026-01-14,5.53,5.54,5.46,5.47,362334858.0
2026-01-15,5.46,5.49,5.42,5.43,227658533.0
2026-01-16,5.43,5.44,5.38,5.4,286266015.0
2026-01-19,5.38,5.42,5.35,5.36,253682627.0
2026-01-20,5.36,5.45,5.34,5.44,317440678.0
2026-01-21,5.44,5.48,5.33,5.33,364120330.0
2026-01-22,5.33,5.36,5.3,5.3,249659484.0
2026-01-23,5.32,5.32,5.26,5.27,247374052.0
2026-01-26,5.26,5.36,5.23,5.31,379622885.0
2026-01-27,5.31,5.42,5.3,5.33,430591172.0
2026-01-28,5.32,5.4,5.3,5.34,331404075.0
2026-01-29,5.34,5.4,5.3,5.37,323012120.0
2026-01-30,5.38,5.43,5.35,5.37,324854861.0
2026-02-02,5.37,5.45,5.36,5.42,338563858.0
2026-02-03,5.4,5.4,5.27,5.28,448757315.0
2026-02-04,5.29,5.36,5.28,5.35,272475935.0
2026-02-05,5.37,5.43,5.35,5.4,266343156.0
2026-02-06,5.42,5.43,5.33,5.35,271598355.0
2026-02-09,5.33,5.38,5.31,5.38,172065954.0
2026-02-10,5.38,5.42,5.36,5.41,209240437.0
2026-02-11,5.41,5.43,5.36,5.41,170686804.0
2026-02-12,5.41,5.41,5.33,5.34,235306383.0
2026-02-13,5.35,5.36,5.3,5.31,211973073.0
2026-02-24,5.32,5.32,5.28,5.29,157530558.0
2026-02-25,5.29,5.31,5.27,5.29,187928206.0
